delivery_id,prediction
97536,2391.301
238775,2427.325
239068,2173.286
55140,2414.8157
212323,1768.5161
207904,2249.9558
101123,2416.6262
153281,3239.3936
3334,2362.8933
199143,2028.4845
157184,2614.6355
77960,3219.9563
32825,2602.6514
160838,2311.5728
17924,2286.6123
81568,4109.673
143502,2347.0264
248554,2808.9878
41738,2620.295
172212,2838.4275
190635,2836.5383
171806,2438.6978
76558,3928.574
154146,3239.2446
213137,2956.5823
70551,3785.4668
23966,2277.7373
80605,3304.5918
122871,3331.4783
85369,2423.9624
63723,2704.8901
168693,1400.4745
227750,2799.4065
183291,2571.4685
217435,2591.4514
114897,3105.7932
193479,1854.1766
225527,1727.0068
184146,2535.068
33726,2309.1484
212216,2995.9756
48254,3925.7937
127506,2457.5964
166118,2893.4883
79081,2437.7732
4411,3360.8115
55780,3432.8381
171279,3628.4956
32464,2193.4111
37082,2274.0356
188435,2683.0793
45566,2700.653
80769,2459.9065
34690,2395.2627
87411,1857.7178
157727,3138.6165
17394,2719.798
220194,2619.2046
117900,2636.635
202476,2388.5461
240662,2054.2751
120018,2500.089
120010,2614.5288
8317,2173.9883
154367,2293.028
158465,2146.5273
126143,2786.8127
215488,2456.9988
138438,2848.5022
90541,2308.9038
19244,3421.4165
166686,4017.8098
237193,2371.4636
117728,3156.0063
88875,3886.4856
186298,2947.745
125178,2735.0308
124733,2456.0864
186733,3795.9207
198805,3070.9927
30285,2900.363
202446,3036.1453
43615,2571.8293
82407,4272.905
162511,3129.2485
11714,3053.098
34249,2800.1829
142178,2460.6177
87020,4166.287
16010,2481.1702
171117,3707.9717
191998,3230.5432
58698,3547.2114
107944,3069.9814
143347,2922.4146
116468,2896.789
216053,2244.1077
98633,3289.1865
177333,2778.2612
53906,3161.235
219251,2453.535
236766,2322.7544
128012,2596.4546
129041,2613.602
111504,3546.6638
41185,2944.7566
132838,2348.9153
64609,2670.9387
229807,2397.3896
121370,2609.4788
71256,2639.3987
10842,2656.6506
94062,2264.741
38330,3191.0293
226582,2593.5393
169248,2474.611
222529,2753.9468
22594,2686.3406
110883,2336.4148
156499,2603.6565
217984,2375.8914
159284,3107.2502
43630,2698.7498
155703,3216.9263
171269,3141.3672
215184,2419.6091
118028,2206.86
202981,2370.1758
103035,2724.5308
76346,2282.1204
129278,2114.4055
180662,2513.9773
232581,2270.5295
219907,2577.924
122715,2611.339
96664,3564.3303
248474,2172.3582
29916,2515.5537
179910,2729.9563
114997,3615.051
215705,3015.269
90085,2878.5698
227018,1975.3623
225212,3331.439
227964,3481.3018
122194,3752.9958
232254,2579.1995
19418,2661.6218
112803,2684.3394
177270,4506.6445
181429,2932.155
107033,2766.2126
124659,3933.7966
167008,2452.0188
199608,3213.869
245177,2420.0725
176179,2680.5935
14350,3182.1626
102760,2993.047
189606,3075.94
104871,2624.4575
119717,2634.3628
44655,2607.0076
179237,2409.19
42251,3775.7524
95657,3162.6116
220791,3139.1816
78980,3084.5046
96670,3959.178
146710,2425.0994
206151,2791.3203
30208,2273.5234
199303,2407.8486
211352,2330.567
103264,2260.0244
25109,2109.5327
79073,2323.3176
202815,2789.981
35629,3293.129
36015,1960.7922
180382,2021.3094
127811,2204.0664
192841,1947.9072
6808,3043.7278
228351,2226.1067
208086,2622.9253
232464,2409.2222
229107,2715.7498
65506,3019.6062
151218,3825.342
150209,2621.3472
121756,2911.0884
175032,2659.7283
242887,2838.1038
169244,2560.8164
217947,2771.0647
84219,3034.6738
170657,2876.1873
227055,3026.716
161066,2674.2678
9470,2006.5616
179818,2311.343
15271,3253.183
121399,3325.9495
41146,2678.2644
59452,2301.2925
151282,2745.1565
247159,3179.9038
245977,3455.2678
74607,3194.139
31931,3768.289
195902,2972.9697
85747,2049.9539
245023,3153.8196
82961,4202.852
203329,2536.782
675,3431.8774
205700,2185.3892
58545,2249.7788
162553,2590.1907
236226,2089.0964
142530,2211.7046
64166,3276.8936
92169,3208.5554
87201,3543.1062
114399,2889.0225
38749,3029.869
21412,2581.8315
160593,2544.1018
56928,2120.4602
32768,3970.451
81541,3080.0073
176503,2397.319
221171,3080.0215
112187,3138.7126
54347,2660.4158
29144,2871.5093
87549,3451.3787
55391,2647.8826
19348,3144.7725
176505,3718.8606
13659,2739.8855
199955,2664.7324
105131,2387.7502
250523,2169.9019
13884,3281.986
26260,2696.7366
101405,2129.332
176058,2716.5854
160646,2349.331
161183,2715.161
246370,3807.9949
37643,2183.068
142620,2650.8186
224491,2582.408
17899,1934.6218
133681,3285.2065
154509,2612.09
167163,2674.0066
104096,2582.4915
240356,3200.2437
101165,3103.541
100408,2161.126
36027,2147.9219
235294,2384.8828
53530,3178.834
186008,2317.2305
195046,3068.9102
250954,2604.9985
2253,3751.0703
152930,2206.0066
177931,3329.208
232318,2279.0889
224764,2039.1561
168754,2439.141
170823,2633.9897
94627,2460.865
164605,1786.2701
21233,2441.0654
195596,1768.0125
218485,3180.678
71831,4400.661
213967,2113.9211
113634,2475.2786
107907,2620.856
212394,2699.368
96332,3506.5974
144815,3075.6907
93358,3134.5
128668,3262.666
223218,2877.8193
220445,3063.2214
175875,3335.9924
159665,2845.18
160269,2860.0269
35896,2027.9174
27178,4802.226
175618,2991.9355
22751,2299.5095
54806,3420.265
24445,4367.9824
200260,2800.831
171838,3635.1394
77284,2433.8003
178489,2550.971
192831,2668.3596
243910,2807.251
1463,2659.8364
46331,2349.5325
146671,1895.3531
143258,2968.8281
150222,2290.4849
246892,2349.1836
191504,2383.5383
109059,2567.5745
75489,2452.361
216327,1735.4945
101400,2179.7124
147189,2339.6172
220209,2199.647
130906,1707.2347
72368,1413.7136
90069,1658.5146
142763,1435.6069
148871,2215.8787
50319,1896.3267
31978,3344.5422
25630,3012.5886
227767,4363.1826
109988,2905.3774
194529,3506.9917
237458,2078.0571
220663,2587.1294
239325,3567.7004
1146,2874.5002
114088,1864.5537
14404,3191.9453
73525,3068.2937
239153,3278.794
219839,2514.2566
178105,2312.2307
157398,2842.0942
144655,2497.3765
222711,2162.537
17590,2218.8328
58744,2188.0703
206876,2577.929
162842,2069.2705
184474,3457.2236
250088,1947.81
6343,3067.749
62388,2772.5442
162186,3068.4177
117549,3264.4026
232566,3509.6758
135274,3021.4395
158638,2730.2815
7284,1985.3832
146607,1936.8018
55537,1798.9515
222458,2882.4631
206572,3717.4675
241593,2569.1934
105567,2701.0125
90201,2747.558
203254,2526.5857
144381,2316.0115
133779,2838.149
223338,2620.6548
215241,2517.2278
22642,4283.811
199914,2850.6626
140193,2520.0857
106717,2945.2349
3470,3416.3667
251316,2075.3271
207130,2575.3833
204471,2952.8696
131015,2431.4714
132354,3098.0017
106208,2516.2383
35930,3014.9082
71412,3386.2761
62508,3319.2903
149957,2235.9714
201492,3079.2395
221203,3898.9038
145137,2905.353
204751,2716.482
173951,2987.2004
65092,3070.7522
180253,2398.5483
231311,1670.1957
165752,2722.084
197846,2658.5796
89387,2876.273
67225,2475.9478
157938,3126.9631
164073,2195.41
47779,2401.7961
149280,2733.2734
139932,3030.82
1311,2995.992
228900,3463.2275
11651,3082.1145
137972,2673.823
83095,2347.4966
6170,2888.8787
203462,2914.2366
16324,2564.8835
30420,2236.2969
138343,3115.0044
138330,2114.27
120817,2671.1934
234032,2720.3894
42956,2530.5686
82963,2578.9353
156079,1959.843
57580,2438.3784
212196,3971.5872
172402,3831.2737
8037,3272.718
246014,2527.8577
223045,3159.6091
105261,2598.4285
78840,3748.8088
152982,2176.0037
159849,2571.6313
28880,2352.4949
229424,2747.503
224840,1846.9316
228590,3090.5269
224442,2545.9395
173117,2838.338
35398,2601.6028
230346,3226.1406
142044,3192.8108
33552,2639.0144
69041,2515.129
198755,2646.5989
225303,3118.487
174676,2444.7844
33322,1925.1931
173376,3410.135
116894,2791.2139
126966,2037.0719
172529,1910.8042
809,2517.6287
117054,2554.9192
87455,3000.4353
21441,2912.0232
163955,2643.5908
206418,3367.5542
243463,3850.0916
6531,2261.6877
237572,2162.158
117693,1989.854
190259,2562.0713
231199,1913.8883
165321,2276.3284
2530,2351.277
108613,3310.6077
98706,2324.9766
3586,2183.4575
3969,1993.3037
79147,3135.707
186798,2459.1086
6147,2461.2092
42379,3354.3904
225368,4258.378
206402,2074.9236
34803,2544.0552
192884,2369.782
205575,2531.6284
1397,2628.5532
237761,2104.709
7088,2529.4185
151985,1893.5076
129814,2607.6643
179864,1956.7153
22503,2399.1023
155454,2571.6243
248174,2579.9102
193976,3720.8782
130629,3000.421
176256,2835.4382
248064,2122.5894
206285,2876.7312
58491,3449.6401
232991,2288.2646
951,2557.0034
198453,2572.9827
145674,2248.6475
215715,2168.0469
245743,2273.6172
168984,2741.5261
56489,2448.4592
150732,2291.502
22474,3007.0427
7413,2729.6638
47055,3117.2683
25027,3475.4453
72902,3392.1162
143735,2130.9268
227428,3507.4434
183916,3218.7373
229925,3513.218
219636,2423.9172
72881,1836.4863
189149,3166.874
156156,2855.6807
181114,4060.8823
38277,3296.7017
224150,3010.5085
63071,3462.3706
150969,2437.463
73287,3180.7607
87105,2743.6118
39551,3677.4622
57506,3487.5537
130530,3092.1982
195484,2685.802
133897,2771.4788
236457,2993.5
80852,2439.1716
189727,3345.0945
18593,3300.334
26557,3256.1897
125061,4209.268
155058,4140.4775
39828,2731.7827
230217,3075.8198
214947,3746.8618
231687,2433.269
34826,3661.276
64388,3693.3481
81037,3790.419
175530,3301.5962
23004,3295.3867
175066,2772.8416
55491,2842.4387
58032,2616.3257
115172,3268.477
53175,3126.4795
247059,3137.9958
160713,2947.837
103822,3040.6785
173405,2031.0848
219863,2583.2957
13275,2818.7478
48033,2403.6448
13859,3328.288
191636,3171.348
241975,3717.8074
100811,3467.9854
90309,2733.418
26745,2884.9395
53390,2831.2207
99106,2432.8247
243627,2990.1897
153526,2413.996
228308,4101.0464
97176,2233.74
91591,3312.795
208187,2790.7446
27398,2381.4302
152287,2772.7012
166632,2829.518
247270,3364.1826
232442,2972.866
236543,2467.6833
84610,2307.1233
169003,2876.071
132932,2496.1145
66351,2577.7498
56867,3427.3984
239710,2127.2532
127709,2287.7253
145738,2877.1362
20875,4184.9688
40747,2576.709
32591,2302.396
223404,2522.533
88160,2510.8372
218022,3760.4873
238412,2229.852
4644,4030.5664
99146,2619.6704
16812,2428.8254
175755,2154.928
240901,1764.4661
142590,2847.367
168452,2554.8286
133696,1885.0144
74968,3235.2512
160177,3640.699
53299,2282.8538
153504,1820.7896
239036,2893.2634
48320,2554.3975
225179,2844.8484
167643,2360.9626
234157,2521.5493
59701,2795.6357
94319,2533.139
81961,2508.9297
213836,2688.099
60232,2477.8196
29747,2704.2214
52735,2793.3064
202823,2705.1245
3592,2766.8809
174578,2826.067
70786,2464.509
139138,3349.639
190237,2810.1265
99469,3491.649
224821,2803.9775
173657,2804.1726
194896,3438.012
100995,3218.8064
25879,2844.7961
75856,2200.4763
22034,2587.427
73363,3199.746
2896,3159.5671
199794,2973.7883
173576,3132.1714
216231,4077.061
81817,2736.2617
213571,3446.5027
37961,2903.9968
214984,2627.5505
219977,4107.302
23555,3185.7395
356,2494.8845
106925,3273.4956
25994,2463.786
169148,2857.5767
40328,2468.4287
9773,3463.7346
34964,2738.7249
83358,2917.3804
103282,1735.731
85361,2513.6248
250939,1754.5167
105315,2088.276
201202,2095.9539
81123,2287.1797
118687,2015.0192
218641,1672.0452
74370,2199.519
223170,1891.4131
220424,1976.7225
150944,1720.2802
236010,2095.7935
161293,1994.5378
97452,2121.6016
136147,2225.0098
76473,3079.437
86962,3245.6746
133765,2555.0525
244109,2219.7974
14365,2289.555
37030,2097.3486
91205,2896.7876
80075,2646.9807
157654,3440.6204
19925,2704.0671
98365,3001.8215
142269,2981.437
89319,2745.1594
16312,2643.613
113320,2310.4375
79075,2745.4045
27891,2553.5933
207931,2309.9304
199125,3187.3005
1848,3072.5579
131627,2850.069
226295,1974.5553
184075,2776.0195
238435,3458.522
94304,4031.228
220788,2457.205
237834,2873.752
172110,2655.8372
124914,3358.5938
146869,2456.309
18557,2258.8513
72327,2337.4753
156166,2887.0718
204855,2598.9963
112746,2099.2705
168961,3216.347
88074,2896.2954
195707,2156.104
34189,3737.231
220044,3315.0125
73077,2468.0461
38522,2194.8857
141997,2940.0366
144362,4938.926
105817,2160.5315
173202,2924.3945
99963,1932.1246
74979,3228.5034
124225,3881.534
16264,3562.1848
199696,4022.252
85493,2931.0894
201903,2445.813
169155,3130.9746
202439,3063.6892
189948,2525.5405
104275,3700.5361
30058,2278.4724
166108,2398.4524
186077,2549.4153
17572,3082.0044
215117,3298.049
201304,3030.1294
230879,2862.3665
105460,2676.679
145857,2594.189
34633,3309.6853
178252,2905.0137
188430,2107.2573
14599,1836.2964
48661,2906.9783
131475,2442.085
171464,2928.4084
22130,4042.2998
245896,3929.1467
55361,3667.7366
181780,2783.5854
123888,3324.0757
99192,2479.278
130538,2798.3787
74643,2360.9673
3376,2367.1133
185742,1994.8322
213848,3886.064
58942,2713.0615
157254,4658.788
55190,3528.8792
33675,4812.081
51916,4501.4546
158904,4364.4043
238123,4528.8345
80536,3799.173
249795,5469.7173
110352,3964.7937
207168,5363.4053
183307,4156.701
103707,4962.9727
213602,3585.676
213785,2740.41
121381,2340.006
9565,2639.6558
103851,3091.8455
43714,2335.4824
128647,1981.5287
222492,2735.82
100137,2082.56
144293,2679.17
241482,2970.1372
110406,2249.221
80948,2890.02
105772,2306.9126
23518,2544.1006
37909,2283.113
175430,2055.1125
215254,2182.6592
55969,2182.9333
11993,2582.3452
190417,3144.5332
241899,2859.2144
295,2361.0251
129615,2039.3077
143629,3005.5024
133724,4167.6343
194852,4435.9155
223005,4924.237
193299,5128.3306
39746,4218.9556
232337,3625.9663
233325,4446.306
72691,4566.526
156752,3310.9539
87328,3200.481
109414,3507.5718
154589,2485.7422
205834,3453.0232
117869,3365.9307
137677,2731.5886
143700,3924.0325
67295,2613.2224
71859,2080.0525
37460,2768.1672
119016,3055.3052
59246,3172.0056
109586,3255.3943
141176,2509.9336
13676,2196.257
227769,3157.3643
187390,2249.0151
192910,1993.9053
48322,2410.0464
125020,3059.3066
233801,2626.0212
141567,1955.8877
100855,2288.9243
52086,2203.997
157717,1982.224
3072,3672.2852
57407,2803.995
247727,3702.8608
185659,3378.2812
185221,3633.8198
70322,2255.7627
39916,2688.9922
123126,2747.3726
206454,2786.3347
121345,2320.1428
196484,3086.4517
133711,3741.4285
131926,1989.3936
138670,2968.6655
52285,2809.2007
67284,2824.8374
111152,3055.195
118072,2577.197
73178,3052.0356
57417,2765.8125
182183,2291.002
147477,2586.98
163033,2024.1088
2019,2032.221
196745,3249.147
4099,3527.1174
245470,3145.675
213893,4426.8584
162403,3248.698
233214,2870.3306
166507,2512.6003
88910,2162.612
92244,2824.3691
108424,3813.0723
157046,2483.1182
191617,3037.7617
215678,2714.3135
193574,3568.5933
70635,2183.5327
50416,2379.6987
175619,3256.1086
204788,3106.899
60653,2735.5044
69840,2941.1602
41275,2590.218
175561,2297.2102
43273,2415.6558
224371,3916.4453
242326,2610.304
232668,3201.7183
223653,2884.691
242343,2355.7107
222505,2190.3726
91669,2855.9968
37949,3288.4504
85251,3769.1184
119233,2529.5542
195764,3270.5786
38933,3022.5813
7516,2590.2437
159657,3370.266
113287,2855.7053
13636,3052.396
220668,2256.4512
67751,3004.4456
93264,2621.7532
99292,2943.2876
171195,3309.4807
221823,2975.2332
170532,2343.39
240698,2363.7817
118399,3101.545
43947,3722.209
235886,2602.9644
245829,2586.957
207182,3845.2466
17580,2195.1223
111957,2878.9836
173407,2337.037
37212,3063.9978
104429,2995.374
33586,4469.9873
173736,3001.7632
198900,3912.1597
148292,2756.2563
57987,2597.3657
236460,2518.7483
139598,1853.4744
135568,2892.4272
29398,2496.3228
110475,2158.3828
113189,3341.5635
124653,3941.8755
198690,2921.5693
195072,3284.4973
183188,3211.5469
153672,2755.9702
120563,2684.9814
92445,2361.0134
234167,3009.9824
138875,2025.7347
157119,2881.007
38570,2071.161
156119,3101.9666
187862,3391.0808
37839,2398.7002
56095,2716.3196
214930,2428.9924
94004,2789.8472
78056,3036.505
60368,4562.453
239456,2158.5586
131360,2968.3306
120812,2015.2085
166977,2411.786
188913,1735.3646
34049,2023.8486
46590,3551.5295
236874,3988.909
201700,2499.899
228315,4540.4995
151729,3511.1428
241903,3358.2163
123474,1691.2938
243760,2271.315
178693,3089.575
33805,2063.6238
177005,2459.0542
217298,2588.737
222673,2789.2947
231710,2992.191
60024,2885.9954
167313,2419.1519
136085,2694.7957
16044,2738.0396
70029,1725.8469
52656,2293.9736
203766,2868.7278
45502,1836.7192
231489,2525.994
77727,2418.06
12199,2709.9604
87320,2640.016
155897,2533.625
181995,3143.882
67363,2762.8232
201518,3215.5833
215053,2122.7239
128159,2678.415
39368,1849.9423
29794,2173.3533
250257,2024.0433
149842,2870.5984
234387,2251.502
31156,3417.1514
54417,3712.0322
58711,3308.488
175367,2581.679
34124,2585.2747
40126,2650.4897
6789,3111.5
122505,2537.5725
233712,2319.1384
14472,2396.185
171709,2342.513
228071,4037.9036
203003,2870.6487
137750,2411.578
241327,2209.3145
163150,2513.2974
148069,2598.9592
108473,2658.0261
93941,3136.8262
225319,2216.3445
20828,3030.576
153815,2257.5588
118932,2789.5078
101196,2599.1138
204291,3113.3997
142282,3023.1858
125974,4271.699
20394,3436.0142
192230,3273.9683
111162,2185.4036
67097,2911.713
119162,2635.491
131067,3500.5562
188641,2457.3674
212955,2863.8298
57665,2769.386
220885,3164.8284
150700,2602.31
40287,2737.2449
133790,2910.8384
70733,2448.4285
171308,3573.8367
95980,2709.2056
19255,2738.2124
98274,3391.9966
95668,1872.5457
59905,2240.9802
166971,2268.5742
224253,3765.6555
206390,2970.4595
77533,2865.364
157315,3290.07
148955,2945.0369
67925,2983.35
23788,3439.579
131924,2342.516
225289,4557.5522
206027,3654.9082
77317,2927.3655
238000,2879.2527
2975,2273.4067
214998,3808.4055
104214,2361.9788
203176,2396.8354
174312,2014.1239
154817,3009.145
170237,2383.6785
34127,3324.7915
243878,3516.105
64511,2721.484
229627,2337.1868
32733,2049.4746
75442,2355.3474
142091,2739.491
70384,2413.9646
183104,2472.269
161814,2824.5327
145073,3203.256
40804,2956.7021
149801,2438.4253
30209,2881.6394
152577,2934.1106
106741,2696.0725
176932,3057.9766
90279,2010.7787
230017,3229.7017
217716,2030.5469
171840,2688.4998
194939,3254.446
204775,2811.0396
106659,2573.2861
35073,2605.9348
215435,2335.0222
172021,2107.1763
195545,2115.182
208590,2674.762
57453,2929.7441
190305,2978.9229
99448,3720.3157
114019,2888.2363
87873,3136.5605
123622,3730.2717
20175,2510.9915
219087,3734.6287
127611,3490.1855
139436,3914.6519
182764,2299.018
125492,3283.9424
41304,2244.9773
220019,2647.998
130768,2280.0552
109148,3168.8157
121612,2684.5386
143136,2947.5334
138071,2084.0354
114128,2051.3464
235428,2695.563
198184,2465.4097
184531,2857.3728
189378,2913.178
21952,3126.9497
22909,3904.319
81312,2186.444
118809,2850.8708
5586,2505.765
224285,3030.7393
178525,3698.1357
214580,4153.182
116431,2753.3477
193278,2246.5378
19106,2772.862
174006,2430.2266
5772,2737.035
136069,2429.179
201555,2815.4001
24409,2296.6016
176055,2892.1807
5729,3107.3564
55544,2772.903
67223,2435.158
23235,3746.1267
93396,2350.514
33363,2311.074
92690,3729.7605
167733,3887.173
108715,2226.7544
45604,2840.6343
230714,2731.326
98260,2658.6028
2005,2497.4285
188617,3174.6257
8282,2929.2612
168568,2439.1257
8690,2870.287
20527,2580.7703
81022,4021.6465
88063,3123.647
106152,3219.215
163258,2574.3735
123446,2728.8975
119627,4279.3574
21741,3351.23
91978,3134.64
201696,4296.5273
207836,4318.8276
184971,2347.748
8189,3357.7861
109201,2584.9575
146744,2503.2454
1008,2244.7434
11542,2756.476
67450,3404.578
115016,2265.5498
180611,3657.3508
29404,3263.8052
63798,2331.9749
51788,3219.401
49525,2460.8108
55583,2830.7427
249431,2702.7454
176744,2650.1716
13728,2931.3435
79424,2100.739
48711,2433.9944
20179,2394.243
74545,2442.594
104662,2793.9294
198466,2136.2754
90239,2479.5105
12468,3748.7192
249987,2605.348
175058,1584.7145
71494,2859.264
229196,3201.3835
201790,2046.8009
205340,3331.8323
194805,3746.45
53176,2325.34
119614,2944.3167
196568,2073.101
98930,2279.8813
175240,2191.3887
87913,2334.2
16981,3847.9438
128608,2879.8674
28584,3775.1567
168240,1928.3169
243669,2394.3174
163228,2948.973
211112,2443.1592
6727,2624.2974
102043,2581.8171
54371,2860.9539
128355,2869.2847
238250,2390.081
10631,2211.117
170060,2465.405
203708,2919.7769
117586,3000.715
80677,2561.9653
128987,2913.8909
44505,2343.8755
166675,3187.0732
229707,2762.0227
138050,2605.7656
66562,2438.1104
197492,3481.1582
200638,2541.8845
37141,2777.8677
98882,3064.6145
54085,2878.2236
154387,3284.2825
162677,3089.9355
223210,3062.4492
150681,2920.5037
188486,3251.9443
2477,2502.6401
106317,3252.812
191601,3163.092
187384,2996.7502
104371,3195.0107
237894,3490.208
195059,3173.4888
110711,2364.716
22055,2883.3818
160806,3530.9917
249132,2340.4578
119898,3344.0457
239652,2629.2654
113651,2548.8594
116863,2522.8767
210677,2885.4375
197346,3427.7205
18241,2004.4602
59229,3263.908
87854,2560.8154
126979,2528.1804
80527,2746.02
68293,2969.4988
94727,3320.432
188194,3019.739
223013,2962.614
73387,3170.5105
185013,3270.3333
3511,3403.9287
37962,2445.5884
67572,2593.1133
167656,3213.9636
74200,3151.0715
226134,2718.8655
78999,2481.2021
225799,2365.9287
126777,2519.4248
71217,2673.3318
97999,2777.045
201675,2447.3535
231175,2602.085
153637,3316.2808
11018,3136.6836
35429,3443.761
87249,2651.2634
210852,3081.0369
97559,2166.472
116840,2477.6562
174022,3066.192
187709,2510.6975
149979,2525.723
205430,2817.0164
171238,2157.5854
150332,2341.0457
214956,2833.7493
18238,2690.196
50680,2301.5625
64768,2444.9216
126411,2834.1096
241967,2937.5227
23883,2456.4382
672,2479.9424
243818,2699.185
99512,2499.6313
99893,3187.6157
142041,3398.1116
118430,2688.781
230026,2171.9531
148580,2586.4714
243710,2607.7458
112992,2413.0437
101222,3454.4321
31960,2960.6506
135557,2498.6838
74380,3500.899
89784,2841.08
109803,2599.2527
2981,3635.4019
67580,2596.8992
147220,2842.7908
229425,2845.4597
80541,2428.8953
231400,3341.9
102797,3320.5264
47077,2636.9229
210437,2236.1357
84203,2683.3347
168656,2526.5017
48469,2613.549
76009,2312.0833
174862,2989.0657
57728,2819.6326
81227,2753.2405
85425,1874.7081
108961,3118.1658
225343,2516.6077
169300,2534.302
191407,1947.0485
234194,2787.9866
79190,2772.6138
114353,2174.2126
240820,2335.1387
54475,2439.656
39978,2414.2473
34081,2265.0217
238762,3663.192
35799,1981.9185
147383,2277.8953
200991,2849.704
96262,1838.0453
37803,3364.3528
229190,2451.8186
132819,2923.428
73209,2343.6584
44092,2530.3687
103236,4418.393
147489,2402.663
140700,2893.248
33365,2642.3848
122393,2764.905
181863,2454.9402
103314,2477.531
105134,2719.5833
227733,3419.0747
126596,2389.528
229338,3012.3523
217276,2744.3142
75123,3213.278
95821,2516.1597
201575,1888.346
164246,3083.848
114028,2463.0647
132662,2817.4922
228063,2390.5554
178642,3716.7202
235913,2778.3823
109995,2858.6628
202362,2514.7644
83624,3750.7803
224244,2897.486
40084,2284.4614
48356,2284.5327
141028,3167.7786
235676,2659.6135
89369,3393.9
26109,2526.5405
178153,2721.4397
171315,2637.1033
96867,2242.1177
193227,2617.681
203700,3365.7375
54801,3115.7148
14679,2139.5085
76429,1925.0138
56916,2150.0967
154460,1953.9167
143161,2087.6077
143597,2914.3064
207686,3701.0647
218896,2701.536
57494,3501.6765
104344,2496.1338
237030,3072.5625
11814,2087.2551
156075,2525.8257
210190,2929.507
165780,2308.9185
81854,2061.9531
239811,2596.0042
48724,2185.4072
55189,2259.3503
6188,2156.5605
13527,2039.3031
128138,2800.7937
151356,2266.8638
107327,2225.239
87621,3217.896
133229,3751.4246
99347,3032.9258
48787,2956.0789
213543,2454.702
91957,2929.1882
104256,2276.7473
249459,2163.632
89713,2606.0552
57149,2826.255
188073,2649.332
116322,2470.022
35347,2396.5833
228238,2321.5376
59321,2808.6924
141012,1547.5425
190923,2166.4893
5299,2689.5774
112246,2589.9438
139667,2904.744
150539,3450.3137
198811,3916.1775
237358,2925.6677
216710,3295.7168
208704,2955.1365
170198,2826.0515
234962,2482.7476
13401,1922.6873
22288,2734.9185
185539,2800.6184
3167,3373.2058
214150,2059.5935
221748,2871.0818
172695,2772.003
31455,1771.2686
28679,2839.2585
62759,2254.469
103955,3139.8076
110981,2839.4026
107366,3976.3848
9800,4280.4
172016,2867.2605
181897,3870.7505
110824,4941.522
84334,4757.5117
124504,2594.2048
157816,2832.5693
145220,2618.0923
120272,3006.1501
129000,3062.1604
18703,3053.2065
8007,1964.7394
67365,2079.942
241744,2156.5452
11372,3869.1667
194581,1919.17
30026,1644.3973
180681,2071.1191
210834,3509.8499
133642,1910.6232
53352,1924.7548
202608,2095.528
99451,1893.3193
68331,3070.208
59553,2454.281
163930,3165.707
160034,2958.3052
42260,2571.0166
49656,3333.5437
127782,3822.4226
228966,3577.7166
191413,2318.9705
243563,1665.5358
196110,3863.819
117427,2771.4402
26181,3969.5544
64971,4026.5215
81549,1942.892
164800,1750.9863
19919,2352.3677
56196,2061.6829
150330,1741.9238
68556,2351.841
69033,2145.9807
222301,2965.4321
191292,1894.7615
108356,2589.34
46438,1920.9763
6775,2644.767
58540,2250.682
75449,2211.3267
237181,1673.6211
22171,2237.4277
182372,2154.2231
125446,2119.1953
89886,2149.268
177430,2855.5186
47397,2141.8296
156344,2398.9468
173435,2473.898
49399,2210.5557
56982,1690.6381
217498,2388.7424
204830,2508.6538
158921,2826.421
144173,1908.1808
196146,3215.4597
132591,2901.6218
185297,2360.7344
25714,2526.2236
233852,2136.1235
153057,2067.6577
240101,3061.0168
17229,1839.3882
66920,2605.8325
30198,2759.3848
41471,1902.2721
68827,2589.6355
241479,1775.6165
143101,2757.8909
42991,2495.0002
122686,1905.4851
178186,1987.4364
118142,2463.0784
61984,2568.5366
100316,2334.1375
235406,2334.082
235690,2534.6973
172171,2261.1003
55173,2693.0837
130836,2922.2195
225315,2517.441
54414,2037.678
50385,2403.5642
205605,2192.325
125236,2520.981
220701,2326.4587
1210,3032.098
216227,2478.1772
40920,2485.0227
1258,2593.2307
28044,2422.2036
20340,2398.054
16984,2161.575
81979,1621.2302
151895,3204.369
32968,2085.6323
50461,3062.8315
34453,2556.7507
88140,2900.5122
51694,2324.5579
92848,3627.8235
12692,2892.4468
46594,3525.3257
98826,2381.9229
233463,3347.5864
205279,3165.381
109027,2348.9224
163658,3113.1558
111043,4203.0615
247915,2722.1128
45062,2743.7043
37946,2590.3389
146323,2716.214
78428,3022.451
212148,1953.3123
220556,2572.2688
242956,2606.2866
236037,3114.0984
28249,2553.8125
37335,3441.8545
235202,2238.223
225276,2505.5317
80396,4192.9097
142364,4194.927
155144,4207.884
9053,3586.0798
181535,2891.884
16236,3163.2693
86515,3473.7446
157783,3893.6946
135550,2854.6453
7781,3723.7205
232144,3783.4895
9152,2239.5833
247904,2956.0107
228552,3068.2366
61677,2258.575
78830,2363.77
220900,1860.3696
58896,2875.763
9796,2818.7122
175314,2283.3284
124170,1999.9181
118735,2462.8682
226303,2785.895
17630,3393.7751
242819,2990.6785
127476,2683.7717
197735,2747.401
94812,2666.8647
135571,2627.182
97558,3405.1194
229853,2204.8083
79467,2878.5198
219151,2935.6206
239914,2979.9106
65130,2990.2163
73848,3967.6614
129603,4475.3594
243846,2830.9626
176413,2255.9973
176322,3328.6248
223426,2732.3843
160679,3104.2412
67663,4209.087
75874,2823.3325
